sale_id,site_id,product_id,business_date,qty,revenue,channel
S_2026-01-16_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-16,120,3360.0,dine_in
S_2026-01-16_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-16,59,7670.0,dine_in
S_2026-01-16_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-16,68,9860.0,dine_in
S_2026-01-16_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-16,29,11165.0,dine_in
S_2026-01-16_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-16,27,4590.0,dine_in
S_2026-01-16_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-16,55,5775.0,dine_in
S_2026-01-16_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-16,40,7400.0,dine_in
S_2026-01-16_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-16,29,8410.0,dine_in
S_2026-01-16_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-16,258,0.0,dine_in
S_2026-01-17_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-17,68,18700.0,dine_in
S_2026-01-17_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-17,42,8820.0,dine_in
S_2026-01-17_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-17,67,15745.0,dine_in
S_2026-01-17_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-17,58,10440.0,dine_in
S_2026-01-17_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-17,39,8580.0,dine_in
S_2026-01-17_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-17,207,9936.0,dine_in
S_2026-01-17_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-17,131,3668.0,dine_in
S_2026-01-17_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-17,71,9230.0,dine_in
S_2026-01-17_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-17,65,9425.0,dine_in
S_2026-01-17_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-17,31,11935.0,dine_in
S_2026-01-17_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-17,40,6800.0,dine_in
S_2026-01-17_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-17,72,7560.0,dine_in
S_2026-01-17_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-17,37,6845.0,dine_in
S_2026-01-17_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-17,31,8990.0,dine_in
S_2026-01-17_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-17,291,0.0,dine_in
S_2026-01-18_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-18,56,15400.0,dine_in
S_2026-01-18_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-18,36,7560.0,dine_in
S_2026-01-18_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-18,73,17155.0,dine_in
S_2026-01-18_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-18,50,9000.0,dine_in
S_2026-01-18_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-18,35,7700.0,dine_in
S_2026-01-18_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-18,181,8688.0,dine_in
S_2026-01-18_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-18,159,4452.0,dine_in
S_2026-01-18_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-18,49,6370.0,dine_in
S_2026-01-18_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-18,70,10150.0,dine_in
S_2026-01-18_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-18,32,12320.0,dine_in
S_2026-01-18_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-18,25,4250.0,dine_in
S_2026-01-18_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-18,73,7665.0,dine_in
S_2026-01-18_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-18,29,5365.0,dine_in
S_2026-01-18_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-18,23,6670.0,dine_in
S_2026-01-18_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-18,270,0.0,dine_in
S_2026-01-19_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-19,36,9900.0,dine_in
S_2026-01-19_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-19,26,5460.0,dine_in
S_2026-01-19_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-19,50,11750.0,dine_in
S_2026-01-19_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-19,33,5940.0,dine_in
S_2026-01-19_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-19,26,5720.0,dine_in
S_2026-01-19_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-19,100,4800.0,dine_in
S_2026-01-19_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-19,86,2408.0,dine_in
S_2026-01-19_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-19,33,4290.0,dine_in
S_2026-01-19_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-19,40,5800.0,dine_in
S_2026-01-19_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-19,12,4620.0,dine_in
S_2026-01-19_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-19,21,3570.0,dine_in
S_2026-01-19_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-19,59,6195.0,dine_in
S_2026-01-19_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-19,22,4070.0,dine_in
S_2026-01-19_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-19,12,3480.0,dine_in
S_2026-01-19_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-19,168,0.0,dine_in
S_2026-01-20_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-20,38,10450.0,dine_in
S_2026-01-20_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-20,27,5670.0,dine_in
S_2026-01-20_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-20,50,11750.0,dine_in
S_2026-01-20_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-20,35,6300.0,dine_in
S_2026-01-20_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-20,23,5060.0,dine_in
S_2026-01-20_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-20,121,5808.0,dine_in
S_2026-01-20_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-20,87,2436.0,dine_in
S_2026-01-20_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-20,35,4550.0,dine_in
S_2026-01-20_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-20,30,4350.0,dine_in
S_2026-01-20_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-20,10,3850.0,dine_in
S_2026-01-20_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-20,22,3740.0,dine_in
S_2026-01-20_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-20,53,5565.0,dine_in
S_2026-01-20_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-20,24,4440.0,dine_in
S_2026-01-20_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-20,18,5220.0,dine_in
S_2026-01-20_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-20,174,0.0,dine_in
S_2026-01-21_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-21,41,11275.0,dine_in
S_2026-01-21_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-21,24,5040.0,dine_in
S_2026-01-21_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-21,44,10340.0,dine_in
S_2026-01-21_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-21,31,5580.0,dine_in
S_2026-01-21_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-21,26,5720.0,dine_in
S_2026-01-21_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-21,120,5760.0,dine_in
S_2026-01-21_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-21,76,2128.0,dine_in
S_2026-01-21_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-21,39,5070.0,dine_in
S_2026-01-21_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-21,34,4930.0,dine_in
S_2026-01-21_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-21,17,6545.0,dine_in
S_2026-01-21_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-21,22,3740.0,dine_in
S_2026-01-21_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-21,72,7560.0,dine_in
S_2026-01-21_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-21,30,5550.0,dine_in
S_2026-01-21_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-21,19,5510.0,dine_in
S_2026-01-21_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-21,180,0.0,dine_in
S_2026-01-22_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-22,28,7700.0,dine_in
S_2026-01-22_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-22,34,7140.0,dine_in
S_2026-01-22_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-22,48,11280.0,dine_in
S_2026-01-22_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-22,42,7560.0,dine_in
S_2026-01-22_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-22,32,7040.0,dine_in
S_2026-01-22_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-22,147,7056.0,dine_in
S_2026-01-22_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-22,111,3108.0,dine_in
S_2026-01-22_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-22,35,4550.0,dine_in
S_2026-01-22_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-22,60,8700.0,dine_in
S_2026-01-22_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-22,17,6545.0,dine_in
S_2026-01-22_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-22,23,3910.0,dine_in
S_2026-01-22_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-22,70,7350.0,dine_in
S_2026-01-22_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-22,32,5920.0,dine_in
S_2026-01-22_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-22,15,4350.0,dine_in
S_2026-01-22_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-22,210,0.0,dine_in
S_2026-01-23_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-23,64,17600.0,dine_in
S_2026-01-23_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-23,40,8400.0,dine_in
S_2026-01-23_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-23,61,14335.0,dine_in
S_2026-01-23_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-23,43,7740.0,dine_in
S_2026-01-23_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-23,37,8140.0,dine_in
S_2026-01-23_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-23,193,9264.0,dine_in
S_2026-01-23_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-23,117,3276.0,dine_in
S_2026-01-23_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-23,55,7150.0,dine_in
S_2026-01-23_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-23,62,8990.0,dine_in
S_2026-01-23_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-23,26,10010.0,dine_in
S_2026-01-23_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-23,32,5440.0,dine_in
S_2026-01-23_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-23,66,6930.0,dine_in
S_2026-01-23_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-23,41,7585.0,dine_in
S_2026-01-23_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-23,31,8990.0,dine_in
S_2026-01-23_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-23,263,0.0,dine_in
S_2026-01-24_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-24,60,16500.0,dine_in
S_2026-01-24_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-24,46,9660.0,dine_in
S_2026-01-24_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-24,80,18800.0,dine_in
S_2026-01-24_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-24,55,9900.0,dine_in
S_2026-01-24_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-24,48,10560.0,dine_in
S_2026-01-24_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-24,174,8352.0,dine_in
S_2026-01-24_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-24,132,3696.0,dine_in
S_2026-01-24_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-24,50,6500.0,dine_in
S_2026-01-24_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-24,77,11165.0,dine_in
S_2026-01-24_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-24,34,13090.0,dine_in
S_2026-01-24_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-24,32,5440.0,dine_in
S_2026-01-24_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-24,74,7770.0,dine_in
S_2026-01-24_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-24,52,9620.0,dine_in
S_2026-01-24_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-24,37,10730.0,dine_in
S_2026-01-24_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-24,288,0.0,dine_in
S_2026-01-25_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-25,66,18150.0,dine_in
S_2026-01-25_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-25,31,6510.0,dine_in
S_2026-01-25_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-25,60,14100.0,dine_in
S_2026-01-25_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-25,55,9900.0,dine_in
S_2026-01-25_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-25,42,9240.0,dine_in
S_2026-01-25_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-25,160,7680.0,dine_in
S_2026-01-25_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-25,140,3920.0,dine_in
S_2026-01-25_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-25,66,8580.0,dine_in
S_2026-01-25_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-25,54,7830.0,dine_in
S_2026-01-25_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-25,34,13090.0,dine_in
S_2026-01-25_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-25,26,4420.0,dine_in
S_2026-01-25_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-25,85,8925.0,dine_in
S_2026-01-25_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-25,45,8325.0,dine_in
S_2026-01-25_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-25,32,9280.0,dine_in
S_2026-01-25_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-25,272,0.0,dine_in
S_2026-01-26_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-26,35,9625.0,dine_in
S_2026-01-26_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-26,37,7770.0,dine_in
S_2026-01-26_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-26,70,16450.0,dine_in
S_2026-01-26_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-26,37,6660.0,dine_in
S_2026-01-26_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-26,33,7260.0,dine_in
S_2026-01-26_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-26,152,7296.0,dine_in
S_2026-01-26_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-26,100,2800.0,dine_in
S_2026-01-26_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-26,37,4810.0,dine_in
S_2026-01-26_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-26,60,8700.0,dine_in
S_2026-01-26_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-26,16,6160.0,dine_in
S_2026-01-26_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-26,20,3400.0,dine_in
S_2026-01-26_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-26,80,8400.0,dine_in
S_2026-01-26_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-26,37,6845.0,dine_in
S_2026-01-26_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-26,18,5220.0,dine_in
S_2026-01-26_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-26,222,0.0,dine_in
S_2026-01-27_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-27,27,7425.0,dine_in
S_2026-01-27_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-27,34,7140.0,dine_in
S_2026-01-27_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-27,46,10810.0,dine_in
S_2026-01-27_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-27,35,6300.0,dine_in
S_2026-01-27_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-27,28,6160.0,dine_in
S_2026-01-27_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-27,142,6816.0,dine_in
S_2026-01-27_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-27,89,2492.0,dine_in
S_2026-01-27_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-27,33,4290.0,dine_in
S_2026-01-27_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-27,45,6525.0,dine_in
S_2026-01-27_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-27,15,5775.0,dine_in
S_2026-01-27_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-27,23,3910.0,dine_in
S_2026-01-27_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-27,59,6195.0,dine_in
S_2026-01-27_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-27,30,5550.0,dine_in
S_2026-01-27_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-27,22,6380.0,dine_in
S_2026-01-27_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-27,190,0.0,dine_in
S_2026-01-28_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-28,40,11000.0,dine_in
S_2026-01-28_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-28,20,4200.0,dine_in
S_2026-01-28_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-28,42,9870.0,dine_in
S_2026-01-28_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-28,29,5220.0,dine_in
S_2026-01-28_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-28,19,4180.0,dine_in
S_2026-01-28_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-28,99,4752.0,dine_in
S_2026-01-28_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-28,78,2184.0,dine_in
S_2026-01-28_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-28,36,4680.0,dine_in
S_2026-01-28_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-28,43,6235.0,dine_in
S_2026-01-28_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-28,17,6545.0,dine_in
S_2026-01-28_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-28,13,2210.0,dine_in
S_2026-01-28_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-28,64,6720.0,dine_in
S_2026-01-28_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-28,27,4995.0,dine_in
S_2026-01-28_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-28,16,4640.0,dine_in
S_2026-01-28_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-28,165,0.0,dine_in
S_2026-01-29_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-29,39,10725.0,dine_in
S_2026-01-29_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-29,28,5880.0,dine_in
S_2026-01-29_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-29,55,12925.0,dine_in
S_2026-01-29_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-29,30,5400.0,dine_in
S_2026-01-29_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-29,28,6160.0,dine_in
S_2026-01-29_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-29,141,6768.0,dine_in
S_2026-01-29_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-29,106,2968.0,dine_in
S_2026-01-29_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-29,45,5850.0,dine_in
S_2026-01-29_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-29,46,6670.0,dine_in
S_2026-01-29_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-29,14,5390.0,dine_in
S_2026-01-29_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-29,27,4590.0,dine_in
S_2026-01-29_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-29,64,6720.0,dine_in
S_2026-01-29_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-29,33,6105.0,dine_in
S_2026-01-29_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-29,14,4060.0,dine_in
S_2026-01-29_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-29,203,0.0,dine_in
S_2026-01-30_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-30,73,20075.0,dine_in
S_2026-01-30_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-30,36,7560.0,dine_in
S_2026-01-30_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-30,65,15275.0,dine_in
S_2026-01-30_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-30,38,6840.0,dine_in
S_2026-01-30_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-30,31,6820.0,dine_in
S_2026-01-30_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-30,187,8976.0,dine_in
S_2026-01-30_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-30,142,3976.0,dine_in
S_2026-01-30_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-30,54,7020.0,dine_in
S_2026-01-30_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-30,67,9715.0,dine_in
S_2026-01-30_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-30,34,13090.0,dine_in
S_2026-01-30_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-30,32,5440.0,dine_in
S_2026-01-30_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-30,59,6195.0,dine_in
S_2026-01-30_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-30,41,7585.0,dine_in
S_2026-01-30_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-30,31,8990.0,dine_in
S_2026-01-30_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-30,270,0.0,dine_in
S_2026-01-31_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-31,65,17875.0,dine_in
S_2026-01-31_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-31,44,9240.0,dine_in
S_2026-01-31_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-31,73,17155.0,dine_in
S_2026-01-31_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-31,48,8640.0,dine_in
S_2026-01-31_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-31,43,9460.0,dine_in
S_2026-01-31_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-31,215,10320.0,dine_in
S_2026-01-31_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-31,146,4088.0,dine_in
S_2026-01-31_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-31,74,9620.0,dine_in
S_2026-01-31_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-31,85,12325.0,dine_in
S_2026-01-31_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-31,33,12705.0,dine_in
S_2026-01-31_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-31,28,4760.0,dine_in
S_2026-01-31_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-31,64,6720.0,dine_in
S_2026-01-31_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-31,45,8325.0,dine_in
S_2026-01-31_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-31,24,6960.0,dine_in
S_2026-01-31_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-31,299,0.0,dine_in
