production_id,site_id,product_id,business_date,planned_qty,actual_qty,uom
P_2026-01-22_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-22,48,49,portion
P_2026-01-22_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-22,34,34,portion
P_2026-01-22_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-22,56,59,portion
P_2026-01-22_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-22,42,42,portion
P_2026-01-22_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-22,32,32,portion
P_2026-01-22_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-22,146,147,portion
P_2026-01-22_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-22,104,111,portion
P_2026-01-22_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-22,49,49,portion
P_2026-01-22_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-22,59,60,portion
P_2026-01-22_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-22,21,21,portion
P_2026-01-22_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-22,27,27,portion
P_2026-01-22_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-22,70,70,portion
P_2026-01-22_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-22,37,37,portion
P_2026-01-22_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-22,23,23,portion
P_2026-01-22_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-22,210,210,portion
P_2026-01-23_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-23,84,82,portion
P_2026-01-23_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-23,45,44,portion
P_2026-01-23_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-23,73,71,portion
P_2026-01-23_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-23,54,55,portion
P_2026-01-23_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-23,42,42,portion
P_2026-01-23_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-23,189,193,portion
P_2026-01-23_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-23,136,117,portion
P_2026-01-23_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-23,64,64,portion
P_2026-01-23_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-23,77,76,portion
P_2026-01-23_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-23,35,34,portion
P_2026-01-23_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-23,35,34,portion
P_2026-01-23_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-23,76,66,portion
P_2026-01-23_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-23,48,45,portion
P_2026-01-23_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-23,33,33,portion
P_2026-01-23_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-23,263,263,portion
P_2026-01-24_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-24,78,78,portion
P_2026-01-24_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-24,50,48,portion
P_2026-01-24_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-24,81,80,portion
P_2026-01-24_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-24,60,60,portion
P_2026-01-24_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-24,46,48,portion
P_2026-01-24_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-24,210,174,portion
P_2026-01-24_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-24,151,132,portion
P_2026-01-24_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-24,71,75,portion
P_2026-01-24_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-24,85,85,portion
P_2026-01-24_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-24,38,38,portion
P_2026-01-24_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-24,39,39,portion
P_2026-01-24_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-24,85,74,portion
P_2026-01-24_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-24,53,56,portion
P_2026-01-24_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-24,37,37,portion
P_2026-01-24_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-24,288,288,portion
P_2026-01-25_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-25,69,66,portion
P_2026-01-25_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-25,46,46,portion
P_2026-01-25_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-25,75,74,portion
P_2026-01-25_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-25,55,55,portion
P_2026-01-25_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-25,42,43,portion
P_2026-01-25_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-25,187,160,portion
P_2026-01-25_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-25,139,140,portion
P_2026-01-25_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-25,65,66,portion
P_2026-01-25_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-25,78,79,portion
P_2026-01-25_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-25,34,34,portion
P_2026-01-25_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-25,36,34,portion
P_2026-01-25_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-25,91,85,portion
P_2026-01-25_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-25,49,48,portion
P_2026-01-25_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-25,33,34,portion
P_2026-01-25_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-25,272,272,portion
P_2026-01-26_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-26,51,52,portion
P_2026-01-26_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-26,37,37,portion
P_2026-01-26_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-26,75,77,portion
P_2026-01-26_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-26,45,44,portion
P_2026-01-26_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-26,35,35,portion
P_2026-01-26_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-26,160,152,portion
P_2026-01-26_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-26,114,100,portion
P_2026-01-26_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-26,53,53,portion
P_2026-01-26_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-26,64,65,portion
P_2026-01-26_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-26,21,21,portion
P_2026-01-26_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-26,29,29,portion
P_2026-01-26_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-26,91,80,portion
P_2026-01-26_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-26,40,41,portion
P_2026-01-26_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-26,26,26,portion
P_2026-01-26_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-26,222,222,portion
P_2026-01-27_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-27,41,41,portion
P_2026-01-27_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-27,40,38,portion
P_2026-01-27_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-27,49,50,portion
P_2026-01-27_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-27,36,35,portion
P_2026-01-27_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-27,28,28,portion
P_2026-01-27_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-27,126,142,portion
P_2026-01-27_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-27,91,89,portion
P_2026-01-27_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-27,43,42,portion
P_2026-01-27_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-27,51,49,portion
P_2026-01-27_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-27,17,17,portion
P_2026-01-27_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-27,23,23,portion
P_2026-01-27_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-27,69,59,portion
P_2026-01-27_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-27,32,32,portion
P_2026-01-27_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-27,21,22,portion
P_2026-01-27_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-27,190,190,portion
P_2026-01-28_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-28,39,40,portion
P_2026-01-28_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-28,28,29,portion
P_2026-01-28_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-28,46,46,portion
P_2026-01-28_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-28,34,34,portion
P_2026-01-28_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-28,26,26,portion
P_2026-01-28_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-28,119,99,portion
P_2026-01-28_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-28,85,78,portion
P_2026-01-28_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-28,40,41,portion
P_2026-01-28_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-28,48,51,portion
P_2026-01-28_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-28,17,17,portion
P_2026-01-28_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-28,22,22,portion
P_2026-01-28_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-28,78,64,portion
P_2026-01-28_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-28,30,30,portion
P_2026-01-28_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-28,19,18,portion
P_2026-01-28_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-28,165,165,portion
P_2026-01-29_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-29,48,48,portion
P_2026-01-29_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-29,35,35,portion
P_2026-01-29_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-29,56,57,portion
P_2026-01-29_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-29,42,41,portion
P_2026-01-29_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-29,32,31,portion
P_2026-01-29_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-29,147,141,portion
P_2026-01-29_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-29,105,106,portion
P_2026-01-29_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-29,49,50,portion
P_2026-01-29_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-29,59,59,portion
P_2026-01-29_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-29,22,22,portion
P_2026-01-29_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-29,27,27,portion
P_2026-01-29_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-29,71,64,portion
P_2026-01-29_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-29,37,37,portion
P_2026-01-29_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-29,24,25,portion
P_2026-01-29_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-29,203,203,portion
P_2026-01-30_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-30,85,83,portion
P_2026-01-30_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-30,45,47,portion
P_2026-01-30_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-30,74,73,portion
P_2026-01-30_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-30,55,57,portion
P_2026-01-30_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-30,42,40,portion
P_2026-01-30_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-30,191,187,portion
P_2026-01-30_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-30,137,142,portion
P_2026-01-30_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-30,64,64,portion
P_2026-01-30_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-30,77,82,portion
P_2026-01-30_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-30,35,34,portion
P_2026-01-30_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-30,35,36,portion
P_2026-01-30_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-30,76,59,portion
P_2026-01-30_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-30,48,50,portion
P_2026-01-30_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-30,34,34,portion
P_2026-01-30_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-30,270,270,portion
P_2026-01-31_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-31,78,77,portion
P_2026-01-31_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-31,50,50,portion
P_2026-01-31_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-31,82,81,portion
P_2026-01-31_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-31,61,61,portion
P_2026-01-31_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-31,47,47,portion
P_2026-01-31_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-31,212,215,portion
P_2026-01-31_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-31,152,146,portion
P_2026-01-31_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-31,72,74,portion
P_2026-01-31_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-31,86,85,portion
P_2026-01-31_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-31,38,37,portion
P_2026-01-31_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-31,39,39,portion
P_2026-01-31_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-31,86,64,portion
P_2026-01-31_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-31,54,55,portion
P_2026-01-31_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-31,37,38,portion
P_2026-01-31_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-31,299,299,portion
P_2026-02-01_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-02-01,70,70,portion
P_2026-02-01_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-02-01,46,46,portion
P_2026-02-01_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-02-01,75,75,portion
P_2026-02-01_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-02-01,56,57,portion
P_2026-02-01_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-02-01,43,43,portion
P_2026-02-01_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-02-01,188,199,portion
P_2026-02-01_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-02-01,140,116,portion
P_2026-02-01_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-02-01,66,63,portion
P_2026-02-01_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-02-01,79,83,portion
P_2026-02-01_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-02-01,34,34,portion
P_2026-02-01_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-02-01,36,34,portion
P_2026-02-01_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-02-01,92,89,portion
P_2026-02-01_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-02-01,49,49,portion
P_2026-02-01_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-02-01,33,33,portion
P_2026-02-01_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-02-01,272,272,portion
P_2026-02-02_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-02-02,39,37,portion
P_2026-02-02_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-02-02,29,30,portion
P_2026-02-02_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-02-02,58,59,portion
P_2026-02-02_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-02-02,35,35,portion
P_2026-02-02_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-02-02,27,26,portion
P_2026-02-02_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-02-02,124,120,portion
P_2026-02-02_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-02-02,88,93,portion
P_2026-02-02_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-02-02,41,41,portion
P_2026-02-02_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-02-02,50,49,portion
P_2026-02-02_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-02-02,16,16,portion
P_2026-02-02_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-02-02,23,23,portion
P_2026-02-02_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-02-02,71,57,portion
P_2026-02-02_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-02-02,31,31,portion
P_2026-02-02_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-02-02,20,20,portion
P_2026-02-02_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-02-02,182,182,portion
P_2026-02-03_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-02-03,41,41,portion
P_2026-02-03_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-02-03,41,41,portion
P_2026-02-03_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-02-03,49,48,portion
P_2026-02-03_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-02-03,37,35,portion
P_2026-02-03_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-02-03,28,29,portion
P_2026-02-03_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-02-03,127,124,portion
P_2026-02-03_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-02-03,92,99,portion
P_2026-02-03_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-02-03,43,42,portion
P_2026-02-03_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-02-03,52,52,portion
P_2026-02-03_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-02-03,17,17,portion
P_2026-02-03_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-02-03,24,24,portion
P_2026-02-03_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-02-03,70,64,portion
P_2026-02-03_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-02-03,32,32,portion
P_2026-02-03_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-02-03,21,21,portion
P_2026-02-03_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-02-03,186,186,portion
P_2026-02-04_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-02-04,45,44,portion
P_2026-02-04_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-02-04,32,33,portion
P_2026-02-04_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-02-04,52,50,portion
P_2026-02-04_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-02-04,39,40,portion
P_2026-02-04_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-02-04,30,29,portion
P_2026-02-04_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-02-04,136,140,portion
P_2026-02-04_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-02-04,97,83,portion
P_2026-02-04_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-02-04,46,47,portion
P_2026-02-04_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-02-04,55,54,portion
P_2026-02-04_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-02-04,19,18,portion
P_2026-02-04_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-02-04,25,26,portion
P_2026-02-04_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-02-04,89,84,portion
P_2026-02-04_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-02-04,34,32,portion
P_2026-02-04_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-02-04,22,22,portion
P_2026-02-04_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-02-04,196,196,portion
P_2026-02-05_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-02-05,49,48,portion
P_2026-02-05_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-02-05,35,36,portion
P_2026-02-05_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-02-05,57,59,portion
P_2026-02-05_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-02-05,42,42,portion
P_2026-02-05_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-02-05,32,32,portion
P_2026-02-05_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-02-05,148,147,portion
P_2026-02-05_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-02-05,106,95,portion
P_2026-02-05_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-02-05,50,51,portion
P_2026-02-05_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-02-05,60,60,portion
P_2026-02-05_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-02-05,22,22,portion
P_2026-02-05_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-02-05,27,27,portion
P_2026-02-05_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-02-05,71,58,portion
P_2026-02-05_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-02-05,37,37,portion
P_2026-02-05_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-02-05,24,23,portion
P_2026-02-05_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-02-05,200,200,portion
P_2026-02-06_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-02-06,86,87,portion
P_2026-02-06_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-02-06,45,45,portion
P_2026-02-06_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-02-06,74,73,portion
P_2026-02-06_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-02-06,55,55,portion
P_2026-02-06_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-02-06,42,41,portion
P_2026-02-06_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-02-06,192,201,portion
P_2026-02-06_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-02-06,138,140,portion
P_2026-02-06_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-02-06,65,64,portion
P_2026-02-06_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-02-06,78,76,portion
P_2026-02-06_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-02-06,35,36,portion
P_2026-02-06_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-02-06,36,37,portion
P_2026-02-06_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-02-06,77,73,portion
P_2026-02-06_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-02-06,49,51,portion
P_2026-02-06_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-02-06,34,33,portion
P_2026-02-06_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-02-06,275,275,portion
P_2026-02-07_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-02-07,79,79,portion
P_2026-02-07_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-02-07,50,49,portion
P_2026-02-07_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-02-07,83,83,portion
P_2026-02-07_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-02-07,61,60,portion
P_2026-02-07_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-02-07,47,48,portion
P_2026-02-07_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-02-07,213,218,portion
P_2026-02-07_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-02-07,154,137,portion
P_2026-02-07_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-02-07,72,68,portion
P_2026-02-07_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-02-07,87,87,portion
P_2026-02-07_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-02-07,38,39,portion
P_2026-02-07_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-02-07,40,40,portion
P_2026-02-07_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-02-07,87,75,portion
P_2026-02-07_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-02-07,54,53,portion
P_2026-02-07_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-02-07,38,39,portion
P_2026-02-07_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-02-07,302,302,portion
