batch_id,site_id,product_id,lot_code,received_at,printed_expiry,qty_received,uom,storage_zone_id,dock_dwell_hours,intake_grade,unit_cost,state
B00172,SITE_KIT_01,ING_BEANS,LOT-B00172,2025-11-23T07:00:00,2025-11-30,8.0,kg,ZN_COLD,0.5,0.872,60.0,whole
B00173,SITE_KIT_01,ING_MUSHROOM,LOT-B00173,2025-11-23T07:00:00,2025-11-30,3.0,kg,ZN_COLD,0.5,0.919,220.0,whole
B00174,SITE_KIT_01,ING_CUCUMBER,LOT-B00174,2025-11-23T07:00:00,2025-11-30,9.0,kg,ZN_COLD,0.5,1.0,35.0,whole
B00175,SITE_KIT_01,ING_BANANA,LOT-B00175,2025-11-23T07:00:00,2025-11-29,13.0,kg,ZN_COLD,0.5,0.95,55.0,whole
B00176,SITE_KIT_01,ING_CHICKEN,LOT-B00176,2025-11-23T07:00:00,2025-11-26,28.0,kg,ZN_FREEZE,0.5,0.975,210.0,whole
B00177,SITE_KIT_01,ING_MUTTON,LOT-B00177,2025-11-23T07:00:00,2025-11-26,23.0,kg,ZN_FREEZE,0.5,0.943,720.0,whole
B00178,SITE_KIT_01,ING_FISH,LOT-B00178,2025-11-23T07:00:00,2025-11-26,12.0,kg,ZN_FREEZE,0.5,0.982,480.0,whole
B00179,SITE_KIT_01,ING_EGG,LOT-B00179,2025-11-23T07:00:00,2025-11-29,6.0,kg,ZN_COLD,0.5,0.884,140.0,whole
B00180,SITE_KIT_01,ING_PANEER,LOT-B00180,2025-11-23T07:00:00,2025-11-29,41.0,kg,ZN_COLD,0.5,0.885,380.0,whole
B00181,SITE_KIT_01,ING_CURD,LOT-B00181,2025-11-23T07:00:00,2025-11-29,24.0,kg,ZN_COLD,0.5,1.0,70.0,whole
B00182,SITE_KIT_01,ING_MILK,LOT-B00182,2025-11-23T07:00:00,2025-11-29,5.0,kg,ZN_COLD,0.5,0.887,58.0,whole
B00183,SITE_KIT_01,ING_CREAM,LOT-B00183,2025-11-23T07:00:00,2025-11-29,5.0,kg,ZN_COLD,0.5,1.0,220.0,whole
B00184,SITE_KIT_01,ING_BUTTER,LOT-B00184,2025-11-23T07:00:00,2025-11-29,7.0,kg,ZN_COLD,0.5,0.95,520.0,whole
B00185,SITE_KIT_01,ING_BATTER,LOT-B00185,2025-11-23T07:00:00,2025-11-25,14.0,kg,ZN_COLD,0.5,0.868,70.0,whole
B00186,SITE_KIT_01,ING_SPINACH,LOT-B00186,2025-11-24T07:00:00,2025-11-28,7.867,kg,ZN_COLD,0.5,0.967,30.0,whole
B00187,SITE_KIT_01,ING_CORIANDER,LOT-B00187,2025-11-24T07:00:00,2025-11-27,1.386,kg,ZN_COLD,0.5,0.929,60.0,whole
B00188,SITE_KIT_01,ING_MINT,LOT-B00188,2025-11-24T07:00:00,2025-11-27,0.75,kg,ZN_COLD,0.5,0.984,60.0,whole
B00189,SITE_KIT_01,ING_CURRYLEAF,LOT-B00189,2025-11-24T07:00:00,2025-11-27,0.5,kg,ZN_COLD,0.5,0.953,80.0,whole
B00190,SITE_KIT_01,ING_BATTER,LOT-B00190,2025-11-24T07:00:00,2025-11-26,12.0,kg,ZN_COLD,0.5,0.862,70.0,whole
B00191,SITE_KIT_01,ING_TOMATO,LOT-B00191,2025-11-25T07:00:00,2025-12-02,38.188,kg,ZN_COLD,0.5,0.986,32.0,whole
B00192,SITE_KIT_01,ING_CAULI,LOT-B00192,2025-11-25T07:00:00,2025-12-05,45.0,kg,ZN_COLD,0.5,0.947,40.0,whole
B00193,SITE_KIT_01,ING_SPINACH,LOT-B00193,2025-11-25T07:00:00,2025-11-29,6.988,kg,ZN_COLD,0.5,0.949,30.0,whole
B00194,SITE_KIT_01,ING_CORIANDER,LOT-B00194,2025-11-25T07:00:00,2025-11-28,1.25,kg,ZN_COLD,0.5,0.938,60.0,whole
B00195,SITE_KIT_01,ING_GCHILLI,LOT-B00195,2025-11-25T07:00:00,2025-12-02,2.0,kg,ZN_COLD,0.5,0.991,70.0,whole
B00196,SITE_KIT_01,ING_CARROT,LOT-B00196,2025-11-25T07:00:00,2025-12-05,11.0,kg,ZN_COLD,0.5,0.877,45.0,whole
B00197,SITE_KIT_01,ING_CAPSICUM,LOT-B00197,2025-11-25T07:00:00,2025-12-02,7.0,kg,ZN_COLD,0.5,0.961,80.0,whole
B00198,SITE_KIT_01,ING_CABBAGE,LOT-B00198,2025-11-25T07:00:00,2025-12-05,4.0,kg,ZN_COLD,0.5,0.895,25.0,whole
B00199,SITE_KIT_01,ING_BRINJAL,LOT-B00199,2025-11-25T07:00:00,2025-12-02,6.38,kg,ZN_COLD,0.5,0.938,40.0,whole
B00200,SITE_KIT_01,ING_OKRA,LOT-B00200,2025-11-25T07:00:00,2025-12-02,7.0,kg,ZN_COLD,0.5,0.872,55.0,whole
B00201,SITE_KIT_01,ING_PEAS,LOT-B00201,2025-11-25T07:00:00,2025-12-02,5.0,kg,ZN_COLD,0.5,0.909,90.0,whole
B00202,SITE_KIT_01,ING_MINT,LOT-B00202,2025-11-25T07:00:00,2025-11-28,0.75,kg,ZN_COLD,0.5,0.934,60.0,whole
B00203,SITE_KIT_01,ING_CURRYLEAF,LOT-B00203,2025-11-25T07:00:00,2025-11-28,0.5,kg,ZN_COLD,0.5,0.871,80.0,whole
B00204,SITE_KIT_01,ING_LEMON,LOT-B00204,2025-11-25T07:00:00,2025-12-01,4.0,kg,ZN_COLD,0.5,1.0,90.0,whole
B00205,SITE_KIT_01,ING_BEANS,LOT-B00205,2025-11-25T07:00:00,2025-12-02,6.32,kg,ZN_COLD,0.5,0.995,60.0,whole
B00206,SITE_KIT_01,ING_MUSHROOM,LOT-B00206,2025-11-25T07:00:00,2025-12-02,2.0,kg,ZN_COLD,0.5,0.934,220.0,whole
B00207,SITE_KIT_01,ING_CUCUMBER,LOT-B00207,2025-11-25T07:00:00,2025-12-02,7.0,kg,ZN_COLD,0.5,0.913,35.0,whole
B00208,SITE_KIT_01,ING_BANANA,LOT-B00208,2025-11-25T07:00:00,2025-12-01,9.0,kg,ZN_COLD,0.5,0.869,55.0,whole
B00209,SITE_KIT_01,ING_CHICKEN,LOT-B00209,2025-11-25T07:00:00,2025-11-28,22.0,kg,ZN_FREEZE,0.5,0.981,210.0,whole
B00210,SITE_KIT_01,ING_MUTTON,LOT-B00210,2025-11-25T07:00:00,2025-11-28,4.0,kg,ZN_FREEZE,0.5,0.857,720.0,whole
B00211,SITE_KIT_01,ING_FISH,LOT-B00211,2025-11-25T07:00:00,2025-11-28,10.0,kg,ZN_FREEZE,0.5,0.858,480.0,whole
B00212,SITE_KIT_01,ING_EGG,LOT-B00212,2025-11-25T07:00:00,2025-12-01,5.0,kg,ZN_COLD,0.5,0.953,140.0,whole
B00213,SITE_KIT_01,ING_PANEER,LOT-B00213,2025-11-25T07:00:00,2025-12-01,11.0,kg,ZN_COLD,0.5,0.915,380.0,whole
B00214,SITE_KIT_01,ING_CURD,LOT-B00214,2025-11-25T07:00:00,2025-12-01,16.0,kg,ZN_COLD,0.5,0.929,70.0,whole
B00215,SITE_KIT_01,ING_MILK,LOT-B00215,2025-11-25T07:00:00,2025-12-01,3.0,kg,ZN_COLD,0.5,0.94,58.0,whole
B00216,SITE_KIT_01,ING_CREAM,LOT-B00216,2025-11-25T07:00:00,2025-12-01,5.0,kg,ZN_COLD,0.5,0.93,220.0,whole
B00217,SITE_KIT_01,ING_BUTTER,LOT-B00217,2025-11-25T07:00:00,2025-12-01,4.0,kg,ZN_COLD,0.5,0.979,520.0,whole
B00218,SITE_KIT_01,ING_BATTER,LOT-B00218,2025-11-25T07:00:00,2025-11-27,13.0,kg,ZN_COLD,0.5,0.982,70.0,whole
B00219,SITE_KIT_01,ING_SPINACH,LOT-B00219,2025-11-26T07:00:00,2025-11-30,8.0,kg,ZN_COLD,0.5,0.95,30.0,whole
B00220,SITE_KIT_01,ING_CORIANDER,LOT-B00220,2025-11-26T07:00:00,2025-11-29,1.25,kg,ZN_COLD,0.5,0.965,60.0,whole
B00221,SITE_KIT_01,ING_MINT,LOT-B00221,2025-11-26T07:00:00,2025-11-29,0.75,kg,ZN_COLD,0.5,0.937,60.0,whole
B00222,SITE_KIT_01,ING_CURRYLEAF,LOT-B00222,2025-11-26T07:00:00,2025-11-29,0.5,kg,ZN_COLD,0.5,0.908,80.0,whole
B00223,SITE_KIT_01,ING_BATTER,LOT-B00223,2025-11-26T07:00:00,2025-11-28,21.0,kg,ZN_COLD,0.5,0.909,70.0,whole
B00224,SITE_KIT_01,ING_TOMATO,LOT-B00224,2025-11-27T07:00:00,2025-12-04,35.0,kg,ZN_COLD,0.5,1.0,32.0,whole
B00225,SITE_KIT_01,ING_ONION,LOT-B00225,2025-11-27T07:00:00,2025-12-27,92.914,kg,ZN_DRY,0.5,0.991,38.0,whole
B00226,SITE_KIT_01,ING_POTATO,LOT-B00226,2025-11-27T07:00:00,2025-12-27,50.0,kg,ZN_DRY,0.5,1.0,28.0,whole
B00227,SITE_KIT_01,ING_CAULI,LOT-B00227,2025-11-27T07:00:00,2025-12-07,42.0,kg,ZN_COLD,0.5,0.983,40.0,whole
B00228,SITE_KIT_01,ING_SPINACH,LOT-B00228,2025-11-27T07:00:00,2025-12-01,8.0,kg,ZN_COLD,0.5,0.867,30.0,whole
B00229,SITE_KIT_01,ING_CORIANDER,LOT-B00229,2025-11-27T07:00:00,2025-11-30,1.25,kg,ZN_COLD,0.5,0.973,60.0,whole
B00230,SITE_KIT_01,ING_GCHILLI,LOT-B00230,2025-11-27T07:00:00,2025-12-04,2.0,kg,ZN_COLD,0.5,1.0,70.0,whole
B00231,SITE_KIT_01,ING_GINGER,LOT-B00231,2025-11-27T07:00:00,2025-12-27,2.0,kg,ZN_DRY,0.5,0.968,120.0,whole
B00232,SITE_KIT_01,ING_GARLIC,LOT-B00232,2025-11-27T07:00:00,2025-12-27,6.0,kg,ZN_DRY,0.5,1.0,180.0,whole
B00233,SITE_KIT_01,ING_CARROT,LOT-B00233,2025-11-27T07:00:00,2025-12-07,11.0,kg,ZN_COLD,0.5,0.936,45.0,whole
B00234,SITE_KIT_01,ING_CAPSICUM,LOT-B00234,2025-11-27T07:00:00,2025-12-04,5.0,kg,ZN_COLD,0.5,1.0,80.0,whole
B00235,SITE_KIT_01,ING_CABBAGE,LOT-B00235,2025-11-27T07:00:00,2025-12-07,4.0,kg,ZN_COLD,0.5,0.983,25.0,whole
B00236,SITE_KIT_01,ING_BRINJAL,LOT-B00236,2025-11-27T07:00:00,2025-12-04,6.0,kg,ZN_COLD,0.5,0.912,40.0,whole
B00237,SITE_KIT_01,ING_OKRA,LOT-B00237,2025-11-27T07:00:00,2025-12-04,7.0,kg,ZN_COLD,0.5,0.925,55.0,whole
B00238,SITE_KIT_01,ING_PEAS,LOT-B00238,2025-11-27T07:00:00,2025-12-04,4.756,kg,ZN_COLD,0.5,0.999,90.0,whole
B00239,SITE_KIT_01,ING_MINT,LOT-B00239,2025-11-27T07:00:00,2025-11-30,0.75,kg,ZN_COLD,0.5,0.941,60.0,whole
B00240,SITE_KIT_01,ING_CURRYLEAF,LOT-B00240,2025-11-27T07:00:00,2025-11-30,0.454,kg,ZN_COLD,0.5,0.852,80.0,whole
B00241,SITE_KIT_01,ING_LEMON,LOT-B00241,2025-11-27T07:00:00,2025-12-03,4.0,kg,ZN_COLD,0.5,0.911,90.0,whole
B00242,SITE_KIT_01,ING_BEANS,LOT-B00242,2025-11-27T07:00:00,2025-12-04,7.0,kg,ZN_COLD,0.5,0.898,60.0,whole
B00243,SITE_KIT_01,ING_MUSHROOM,LOT-B00243,2025-11-27T07:00:00,2025-12-04,2.0,kg,ZN_COLD,0.5,0.899,220.0,whole
B00244,SITE_KIT_01,ING_CUCUMBER,LOT-B00244,2025-11-27T07:00:00,2025-12-04,7.0,kg,ZN_COLD,0.5,0.891,35.0,whole
B00245,SITE_KIT_01,ING_BANANA,LOT-B00245,2025-11-27T07:00:00,2025-12-03,8.0,kg,ZN_COLD,0.5,0.978,55.0,whole
B00246,SITE_KIT_01,ING_CHICKEN,LOT-B00246,2025-11-27T07:00:00,2025-11-30,22.0,kg,ZN_FREEZE,0.5,0.938,210.0,whole
B00247,SITE_KIT_01,ING_MUTTON,LOT-B00247,2025-11-27T07:00:00,2025-11-30,13.0,kg,ZN_FREEZE,0.5,0.886,720.0,whole
B00248,SITE_KIT_01,ING_FISH,LOT-B00248,2025-11-27T07:00:00,2025-11-30,13.0,kg,ZN_FREEZE,0.5,0.886,480.0,whole
B00249,SITE_KIT_01,ING_EGG,LOT-B00249,2025-11-27T07:00:00,2025-12-03,4.0,kg,ZN_COLD,0.5,0.985,140.0,whole
B00250,SITE_KIT_01,ING_PANEER,LOT-B00250,2025-11-27T07:00:00,2025-12-03,18.0,kg,ZN_COLD,0.5,0.927,380.0,whole
B00251,SITE_KIT_01,ING_CURD,LOT-B00251,2025-11-27T07:00:00,2025-12-03,16.0,kg,ZN_COLD,0.5,0.91,70.0,whole
B00252,SITE_KIT_01,ING_MILK,LOT-B00252,2025-11-27T07:00:00,2025-12-03,3.0,kg,ZN_COLD,0.5,0.919,58.0,whole
B00253,SITE_KIT_01,ING_CREAM,LOT-B00253,2025-11-27T07:00:00,2025-12-03,4.0,kg,ZN_COLD,0.5,0.848,220.0,whole
B00254,SITE_KIT_01,ING_BUTTER,LOT-B00254,2025-11-27T07:00:00,2025-12-03,4.0,kg,ZN_COLD,0.5,0.937,520.0,whole
B00255,SITE_KIT_01,ING_BATTER,LOT-B00255,2025-11-27T07:00:00,2025-11-29,13.0,kg,ZN_COLD,0.5,0.894,70.0,whole
B00256,SITE_KIT_01,ING_SPINACH,LOT-B00256,2025-11-28T07:00:00,2025-12-02,14.0,kg,ZN_COLD,0.5,0.943,30.0,whole
B00257,SITE_KIT_01,ING_CORIANDER,LOT-B00257,2025-11-28T07:00:00,2025-12-01,1.25,kg,ZN_COLD,0.5,0.948,60.0,whole
B00258,SITE_KIT_01,ING_MINT,LOT-B00258,2025-11-28T07:00:00,2025-12-01,0.75,kg,ZN_COLD,0.5,0.917,60.0,whole
B00259,SITE_KIT_01,ING_CURRYLEAF,LOT-B00259,2025-11-28T07:00:00,2025-12-01,0.5,kg,ZN_COLD,0.5,0.933,80.0,whole
B00260,SITE_KIT_01,ING_BATTER,LOT-B00260,2025-11-28T07:00:00,2025-11-30,14.0,kg,ZN_COLD,0.5,0.925,70.0,whole
B00261,SITE_KIT_01,ING_TOMATO,LOT-B00261,2025-11-29T07:00:00,2025-12-06,42.0,kg,ZN_COLD,0.5,0.923,32.0,whole
B00262,SITE_KIT_01,ING_CAULI,LOT-B00262,2025-11-29T07:00:00,2025-12-09,36.67,kg,ZN_COLD,0.5,0.889,40.0,whole
B00263,SITE_KIT_01,ING_SPINACH,LOT-B00263,2025-11-29T07:00:00,2025-12-03,8.0,kg,ZN_COLD,0.5,0.991,30.0,whole
B00264,SITE_KIT_01,ING_CORIANDER,LOT-B00264,2025-11-29T07:00:00,2025-12-02,1.25,kg,ZN_COLD,0.5,0.98,60.0,whole
B00265,SITE_KIT_01,ING_GCHILLI,LOT-B00265,2025-11-29T07:00:00,2025-12-06,3.0,kg,ZN_COLD,0.5,0.853,70.0,whole
B00266,SITE_KIT_01,ING_CARROT,LOT-B00266,2025-11-29T07:00:00,2025-12-09,10.214,kg,ZN_COLD,0.5,0.906,45.0,whole
B00267,SITE_KIT_01,ING_CAPSICUM,LOT-B00267,2025-11-29T07:00:00,2025-12-06,7.0,kg,ZN_COLD,0.5,0.934,80.0,whole
B00268,SITE_KIT_01,ING_CABBAGE,LOT-B00268,2025-11-29T07:00:00,2025-12-09,5.0,kg,ZN_COLD,0.5,0.942,25.0,whole
B00269,SITE_KIT_01,ING_BRINJAL,LOT-B00269,2025-11-29T07:00:00,2025-12-06,8.0,kg,ZN_COLD,0.5,0.991,40.0,whole
B00270,SITE_KIT_01,ING_OKRA,LOT-B00270,2025-11-29T07:00:00,2025-12-06,7.0,kg,ZN_COLD,0.5,0.939,55.0,whole
B00271,SITE_KIT_01,ING_PEAS,LOT-B00271,2025-11-29T07:00:00,2025-12-06,4.624,kg,ZN_COLD,0.5,0.924,90.0,whole
B00272,SITE_KIT_01,ING_MINT,LOT-B00272,2025-11-29T07:00:00,2025-12-02,0.714,kg,ZN_COLD,0.5,0.954,60.0,whole
B00273,SITE_KIT_01,ING_CURRYLEAF,LOT-B00273,2025-11-29T07:00:00,2025-12-02,0.5,kg,ZN_COLD,0.5,0.935,80.0,whole
B00274,SITE_KIT_01,ING_LEMON,LOT-B00274,2025-11-29T07:00:00,2025-12-05,4.0,kg,ZN_COLD,0.5,0.946,90.0,whole
B00275,SITE_KIT_01,ING_BEANS,LOT-B00275,2025-11-29T07:00:00,2025-12-06,6.0,kg,ZN_COLD,0.5,0.866,60.0,whole
B00276,SITE_KIT_01,ING_MUSHROOM,LOT-B00276,2025-11-29T07:00:00,2025-12-06,1.811,kg,ZN_COLD,0.5,0.954,220.0,whole
B00277,SITE_KIT_01,ING_CUCUMBER,LOT-B00277,2025-11-29T07:00:00,2025-12-06,7.0,kg,ZN_COLD,0.5,0.933,35.0,whole
B00278,SITE_KIT_01,ING_BANANA,LOT-B00278,2025-11-29T07:00:00,2025-12-05,7.555,kg,ZN_COLD,0.5,1.0,55.0,whole
B00279,SITE_KIT_01,ING_CHICKEN,LOT-B00279,2025-11-29T07:00:00,2025-12-02,23.0,kg,ZN_FREEZE,0.5,0.952,210.0,whole
B00280,SITE_KIT_01,ING_MUTTON,LOT-B00280,2025-11-29T07:00:00,2025-12-02,7.0,kg,ZN_FREEZE,0.5,0.922,720.0,whole
B00281,SITE_KIT_01,ING_FISH,LOT-B00281,2025-11-29T07:00:00,2025-12-02,6.0,kg,ZN_FREEZE,0.5,0.934,480.0,whole
B00282,SITE_KIT_01,ING_EGG,LOT-B00282,2025-11-29T07:00:00,2025-12-05,4.0,kg,ZN_COLD,0.5,0.909,140.0,whole
B00283,SITE_KIT_01,ING_PANEER,LOT-B00283,2025-11-29T07:00:00,2025-12-05,21.0,kg,ZN_COLD,0.5,0.909,380.0,whole
B00284,SITE_KIT_01,ING_CURD,LOT-B00284,2025-11-29T07:00:00,2025-12-05,19.0,kg,ZN_COLD,0.5,1.0,70.0,whole
B00285,SITE_KIT_01,ING_MILK,LOT-B00285,2025-11-29T07:00:00,2025-12-05,4.0,kg,ZN_COLD,0.5,0.934,58.0,whole
B00286,SITE_KIT_01,ING_CREAM,LOT-B00286,2025-11-29T07:00:00,2025-12-05,4.0,kg,ZN_COLD,0.5,0.96,220.0,whole
B00287,SITE_KIT_01,ING_BUTTER,LOT-B00287,2025-11-29T07:00:00,2025-12-05,8.0,kg,ZN_COLD,0.5,0.908,520.0,whole
B00288,SITE_KIT_01,ING_GHEE,LOT-B00288,2025-11-29T07:00:00,2026-05-28,20.0,kg,ZN_DRY,0.5,0.925,640.0,whole
B00289,SITE_KIT_01,ING_RICE,LOT-B00289,2025-11-29T07:00:00,2026-05-28,145.0,kg,ZN_DRY,0.5,0.933,120.0,whole
B00290,SITE_KIT_01,ING_ATTA,LOT-B00290,2025-11-29T07:00:00,2026-05-28,125.0,kg,ZN_DRY,0.5,0.83,48.0,whole
B00291,SITE_KIT_01,ING_BESAN,LOT-B00291,2025-11-29T07:00:00,2026-05-28,5.0,kg,ZN_DRY,0.5,1.0,90.0,whole
B00292,SITE_KIT_01,ING_OIL,LOT-B00292,2025-11-29T07:00:00,2026-05-28,20.0,kg,ZN_DRY,0.5,0.944,145.0,whole
B00293,SITE_KIT_01,ING_CASHEW,LOT-B00293,2025-11-29T07:00:00,2026-05-28,5.0,kg,ZN_DRY,0.5,0.959,850.0,whole
B00294,SITE_KIT_01,ING_COCONUT,LOT-B00294,2025-11-29T07:00:00,2026-05-28,5.0,kg,ZN_DRY,0.5,0.898,45.0,whole
B00295,SITE_KIT_01,ING_TOORDAL,LOT-B00295,2025-11-29T07:00:00,2026-05-28,25.0,kg,ZN_DRY,0.5,0.952,165.0,whole
B00296,SITE_KIT_01,ING_BATTER,LOT-B00296,2025-11-29T07:00:00,2025-12-01,14.0,kg,ZN_COLD,0.5,0.968,70.0,whole
B00297,SITE_KIT_01,ING_SPINACH,LOT-B00297,2025-11-30T07:00:00,2025-12-04,8.0,kg,ZN_COLD,0.5,0.968,30.0,whole
B00298,SITE_KIT_01,ING_CORIANDER,LOT-B00298,2025-11-30T07:00:00,2025-12-03,1.25,kg,ZN_COLD,0.5,0.855,60.0,whole
B00299,SITE_KIT_01,ING_MINT,LOT-B00299,2025-11-30T07:00:00,2025-12-03,0.694,kg,ZN_COLD,0.5,0.969,60.0,whole
B00300,SITE_KIT_01,ING_CURRYLEAF,LOT-B00300,2025-11-30T07:00:00,2025-12-03,0.5,kg,ZN_COLD,0.5,0.947,80.0,whole
B00301,SITE_KIT_01,ING_BATTER,LOT-B00301,2025-11-30T07:00:00,2025-12-02,15.0,kg,ZN_COLD,0.5,0.953,70.0,whole
B00302,SITE_KIT_01,ING_TOMATO,LOT-B00302,2025-12-01T07:00:00,2025-12-08,50.0,kg,ZN_COLD,0.5,1.0,32.0,whole
B00303,SITE_KIT_01,ING_ONION,LOT-B00303,2025-12-01T07:00:00,2025-12-31,120.0,kg,ZN_DRY,0.5,0.965,38.0,whole
B00304,SITE_KIT_01,ING_POTATO,LOT-B00304,2025-12-01T07:00:00,2025-12-31,58.0,kg,ZN_DRY,0.5,0.984,28.0,whole
B00305,SITE_KIT_01,ING_CAULI,LOT-B00305,2025-12-01T07:00:00,2025-12-11,59.0,kg,ZN_COLD,0.5,0.918,40.0,whole
B00306,SITE_KIT_01,ING_SPINACH,LOT-B00306,2025-12-01T07:00:00,2025-12-05,7.0,kg,ZN_COLD,0.5,0.919,30.0,whole
B00307,SITE_KIT_01,ING_CORIANDER,LOT-B00307,2025-12-01T07:00:00,2025-12-04,1.75,kg,ZN_COLD,0.5,0.934,60.0,whole
B00308,SITE_KIT_01,ING_GCHILLI,LOT-B00308,2025-12-01T07:00:00,2025-12-08,3.0,kg,ZN_COLD,0.5,0.899,70.0,whole
B00309,SITE_KIT_01,ING_GINGER,LOT-B00309,2025-12-01T07:00:00,2025-12-31,3.818,kg,ZN_DRY,0.5,0.877,120.0,whole
B00310,SITE_KIT_01,ING_GARLIC,LOT-B00310,2025-12-01T07:00:00,2025-12-31,5.46,kg,ZN_DRY,0.5,0.98,180.0,whole
B00311,SITE_KIT_01,ING_CARROT,LOT-B00311,2025-12-01T07:00:00,2025-12-11,13.0,kg,ZN_COLD,0.5,0.897,45.0,whole
B00312,SITE_KIT_01,ING_CAPSICUM,LOT-B00312,2025-12-01T07:00:00,2025-12-08,8.0,kg,ZN_COLD,0.5,1.0,80.0,whole
B00313,SITE_KIT_01,ING_CABBAGE,LOT-B00313,2025-12-01T07:00:00,2025-12-11,6.0,kg,ZN_COLD,0.5,0.95,25.0,whole
B00314,SITE_KIT_01,ING_BRINJAL,LOT-B00314,2025-12-01T07:00:00,2025-12-08,8.0,kg,ZN_COLD,0.5,0.969,40.0,whole
B00315,SITE_KIT_01,ING_OKRA,LOT-B00315,2025-12-01T07:00:00,2025-12-08,10.0,kg,ZN_COLD,0.5,0.927,55.0,whole
B00316,SITE_KIT_01,ING_PEAS,LOT-B00316,2025-12-01T07:00:00,2025-12-08,7.0,kg,ZN_COLD,0.5,0.908,90.0,whole
B00317,SITE_KIT_01,ING_MINT,LOT-B00317,2025-12-01T07:00:00,2025-12-04,0.75,kg,ZN_COLD,0.5,0.947,60.0,whole
B00318,SITE_KIT_01,ING_CURRYLEAF,LOT-B00318,2025-12-01T07:00:00,2025-12-04,0.5,kg,ZN_COLD,0.5,0.982,80.0,whole
B00319,SITE_KIT_01,ING_LEMON,LOT-B00319,2025-12-01T07:00:00,2025-12-07,4.0,kg,ZN_COLD,0.5,0.881,90.0,whole
B00320,SITE_KIT_01,ING_BEANS,LOT-B00320,2025-12-01T07:00:00,2025-12-08,8.359,kg,ZN_COLD,0.5,0.998,60.0,whole
B00321,SITE_KIT_01,ING_MUSHROOM,LOT-B00321,2025-12-01T07:00:00,2025-12-08,3.0,kg,ZN_COLD,0.5,0.942,220.0,whole
B00322,SITE_KIT_01,ING_CUCUMBER,LOT-B00322,2025-12-01T07:00:00,2025-12-08,8.836,kg,ZN_COLD,0.5,0.977,35.0,whole
B00323,SITE_KIT_01,ING_BANANA,LOT-B00323,2025-12-01T07:00:00,2025-12-07,8.0,kg,ZN_COLD,0.5,0.897,55.0,whole
B00324,SITE_KIT_01,ING_CHICKEN,LOT-B00324,2025-12-01T07:00:00,2025-12-04,26.0,kg,ZN_FREEZE,0.5,0.931,210.0,whole
B00325,SITE_KIT_01,ING_MUTTON,LOT-B00325,2025-12-01T07:00:00,2025-12-04,13.0,kg,ZN_FREEZE,0.5,0.923,720.0,whole
B00326,SITE_KIT_01,ING_FISH,LOT-B00326,2025-12-01T07:00:00,2025-12-04,11.0,kg,ZN_FREEZE,0.5,0.927,480.0,whole
B00327,SITE_KIT_01,ING_EGG,LOT-B00327,2025-12-01T07:00:00,2025-12-07,6.0,kg,ZN_COLD,0.5,0.997,140.0,whole
B00328,SITE_KIT_01,ING_PANEER,LOT-B00328,2025-12-01T07:00:00,2025-12-07,26.0,kg,ZN_COLD,0.5,0.99,380.0,whole
B00329,SITE_KIT_01,ING_CURD,LOT-B00329,2025-12-01T07:00:00,2025-12-07,24.0,kg,ZN_COLD,0.5,0.881,70.0,whole
B00330,SITE_KIT_01,ING_MILK,LOT-B00330,2025-12-01T07:00:00,2025-12-07,4.0,kg,ZN_COLD,0.5,1.0,58.0,whole
B00331,SITE_KIT_01,ING_CREAM,LOT-B00331,2025-12-01T07:00:00,2025-12-07,6.0,kg,ZN_COLD,0.5,0.92,220.0,whole
B00332,SITE_KIT_01,ING_BUTTER,LOT-B00332,2025-12-01T07:00:00,2025-12-07,4.0,kg,ZN_COLD,0.5,1.0,520.0,whole
B00333,SITE_KIT_01,ING_BATTER,LOT-B00333,2025-12-01T07:00:00,2025-12-03,16.0,kg,ZN_COLD,0.5,0.929,70.0,whole
B00334,SITE_KIT_01,ING_SPINACH,LOT-B00334,2025-12-02T07:00:00,2025-12-06,9.0,kg,ZN_COLD,0.5,0.935,30.0,whole
B00335,SITE_KIT_01,ING_CORIANDER,LOT-B00335,2025-12-02T07:00:00,2025-12-05,1.5,kg,ZN_COLD,0.5,1.0,60.0,whole
B00336,SITE_KIT_01,ING_MINT,LOT-B00336,2025-12-02T07:00:00,2025-12-05,0.75,kg,ZN_COLD,0.5,1.0,60.0,whole
B00337,SITE_KIT_01,ING_CURRYLEAF,LOT-B00337,2025-12-02T07:00:00,2025-12-05,0.5,kg,ZN_COLD,0.5,0.923,80.0,whole
B00338,SITE_KIT_01,ING_BATTER,LOT-B00338,2025-12-02T07:00:00,2025-12-04,14.0,kg,ZN_COLD,0.5,0.995,70.0,whole
B00339,SITE_KIT_01,ING_TOMATO,LOT-B00339,2025-12-03T07:00:00,2025-12-10,33.0,kg,ZN_COLD,0.5,0.971,32.0,whole
B00340,SITE_KIT_01,ING_CAULI,LOT-B00340,2025-12-03T07:00:00,2025-12-13,41.0,kg,ZN_COLD,0.5,0.899,40.0,whole
B00341,SITE_KIT_01,ING_SPINACH,LOT-B00341,2025-12-03T07:00:00,2025-12-07,8.0,kg,ZN_COLD,0.5,0.993,30.0,whole
B00342,SITE_KIT_01,ING_CORIANDER,LOT-B00342,2025-12-03T07:00:00,2025-12-06,1.25,kg,ZN_COLD,0.5,0.98,60.0,whole
B00343,SITE_KIT_01,ING_GCHILLI,LOT-B00343,2025-12-03T07:00:00,2025-12-10,3.0,kg,ZN_COLD,0.5,0.949,70.0,whole
